type,area_name,lat,lon,price_per_sqft,is_commercial,wealth_index
residential,DHA Phase 3,31.4723537,74.38547395,32.888888888888886,False,32.888888888888886
residential,Ali View Garden,31.49242812,74.40553386,57.77777777777778,False,57.77777777777778
residential,DHA Phase 3,31.47562077,74.37114637,71.11111111111111,False,71.11111111111111
residential,DHA Phase 3,31.46857269,74.36769253,66.66666666666667,False,66.66666666666667
residential,DHA Phase 3,31.47152528,74.38563354,71.11111111111111,False,71.11111111111111
residential,DHA Phase 3,31.46867368,74.3703473,37.77777777777778,False,37.77777777777778
residential,DHA Phase 3,31.47199625,74.38293725,25.555555555555557,False,25.555555555555557
residential,DHA Phase 3,31.46867368,74.3703473,37.77777777777778,False,37.77777777777778
residential,DHA Phase 3,31.46867368,74.3703473,37.77777777777778,False,37.77777777777778
residential,DHA Phase 3,31.47126592,74.3838539,35.55555555555556,False,35.55555555555556
